score,max_tile,board_state
9268,512,[9 4 2 1 4 1 4 2 7 6 3 1 4 9 1 3]
7368,512,[4 3 4 1 2 6 5 2 8 7 2 3 9 6 1 2]
11828,1024,[ 5  3  1  2  7  6  2  1 10  7  4  3  6  5  6  1]
5756,512,[7 6 4 2 3 2 9 6 2 1 6 3 1 2 3 2]
3028,256,[8 3 2 1 6 1 5 2 3 7 3 1 2 4 1 3]
4548,512,[3 2 1 2 1 4 2 1 3 5 4 3 9 6 3 1]
4864,512,[4 1 2 1 1 5 4 6 2 6 2 1 9 2 1 2]
8780,512,[9 5 2 1 7 1 3 2 8 7 6 3 7 6 3 2]
5484,256,[8 1 2 1 7 3 1 2 8 5 4 1 6 7 1 2]
8152,512,[7 5 2 1 8 6 4 2 9 7 2 3 6 4 1 4]
3956,256,[7 4 2 1 5 2 4 2 8 6 5 3 7 4 3 2]
1104,128,[7 1 4 2 1 4 5 1 4 1 4 2 2 4 2 1]
1500,128,[3 4 3 2 1 6 5 4 5 7 4 3 1 3 1 2]
1088,64,[4 6 2 1 3 4 5 3 2 5 6 1 4 3 4 2]
7080,512,[9 4 3 2 3 7 6 4 8 5 4 2 2 1 2 1]
1948,128,[6 2 1 2 4 6 4 1 6 7 5 4 2 3 2 1]
6240,512,[2 5 4 3 7 4 3 2 9 7 5 1 2 6 4 2]
5712,512,[5 4 2 1 7 2 3 2 9 6 1 4 6 5 3 2]
2220,128,[7 2 4 2 3 5 7 4 2 4 6 5 1 2 3 1]
3216,256,[7 4 3 1 6 8 2 3 5 3 5 1 4 2 3 2]
3784,256,[8 4 2 1 6 5 3 2 7 6 4 3 6 5 3 2]
6304,512,[7 4 3 1 5 6 5 2 9 7 4 3 1 5 3 1]
2336,128,[7 5 3 2 2 6 7 3 6 2 4 2 3 1 3 1]
8336,512,[6 4 1 2 7 6 2 1 9 7 5 2 8 6 2 1]
3096,256,[6 5 4 2 4 2 5 3 8 6 4 2 6 4 2 1]
2856,256,[3 1 3 1 1 5 4 5 8 7 3 1 3 2 1 2]
1880,128,[7 3 2 1 1 4 3 2 5 7 4 1 3 5 1 2]
4464,512,[9 1 2 1 1 4 1 2 6 3 2 1 3 4 3 2]
5164,512,[5 3 2 1 2 7 5 2 1 9 3 1 2 1 5 3]
3692,256,[6 2 3 1 3 4 7 2 8 6 3 4 6 5 2 1]
2700,256,[2 1 4 1 1 8 6 3 6 5 2 1 5 2 3 2]
2492,256,[8 2 3 1 3 4 6 2 4 5 3 5 2 4 2 1]
3192,256,[2 5 3 2 4 6 4 3 7 5 2 1 8 2 1 2]
5732,512,[6 4 3 2 2 7 6 5 1 9 5 4 4 3 1 2]
10076,1024,[10  4  1  2  7  1  4  1  2  5  3  2  1  2  4  1]
2588,256,[6 4 5 3 3 2 6 1 2 8 1 2 1 2 4 1]
2504,128,[7 3 6 4 5 6 7 2 4 5 2 1 2 4 1 2]
5612,512,[6 1 4 2 9 5 2 6 4 3 1 2 1 7 3 1]
7044,512,[5 1 2 1 8 4 3 2 9 7 1 3 6 4 3 1]
5600,512,[9 1 6 1 2 7 3 4 5 6 1 3 2 3 2 1]
1468,128,[1 3 2 1 3 4 7 2 6 5 4 1 5 4 1 2]
2916,256,[8 4 3 1 2 3 7 5 5 4 3 2 1 2 4 1]
2488,128,[6 5 3 1 1 3 2 7 7 6 4 3 5 4 2 1]
3496,256,[8 2 1 2 6 5 3 1 7 6 4 3 5 4 3 1]
7340,512,[8 3 2 1 9 4 5 2 7 5 3 4 5 6 2 1]
4288,256,[3 4 3 2 4 7 4 3 8 5 7 2 7 3 2 1]
3592,256,[8 6 2 1 4 7 5 3 6 5 2 1 5 4 1 2]
4512,256,[8 4 3 2 6 5 4 3 8 1 5 2 6 3 2 1]
1696,128,[3 5 4 1 5 3 5 3 6 7 4 1 5 1 3 2]
3540,256,[5 3 2 1 6 5 3 2 7 6 2 1 8 5 1 2]
6444,512,[2 6 2 1 5 4 3 2 8 5 4 3 9 4 2 1]
3116,256,[7 4 2 1 3 2 4 2 8 6 5 3 4 3 1 2]
3556,256,[8 7 4 2 3 1 7 5 2 3 4 3 1 2 3 2]
6228,512,[3 2 3 2 4 6 4 3 2 9 8 2 1 4 2 1]
1684,128,[6 5 3 1 3 4 7 4 2 3 6 3 1 4 2 1]
1088,128,[7 4 2 1 4 3 5 3 3 2 3 2 1 4 2 1]
3168,256,[8 5 3 2 5 3 2 1 6 7 3 2 4 2 4 1]
2164,128,[7 5 4 2 2 3 6 3 3 7 3 2 1 2 5 1]
7632,512,[9 3 2 1 7 4 3 2 8 5 4 3 5 7 1 2]
3608,256,[8 5 2 1 1 7 5 3 6 5 4 2 4 6 3 1]
4164,256,[8 2 5 1 2 8 4 2 1 6 5 3 4 2 1 2]
6080,256,[8 7 3 2 6 8 4 1 4 7 6 2 2 6 4 1]
7736,512,[7 1 2 1 1 5 3 2 9 8 6 4 2 7 3 2]
5352,512,[1 4 2 1 5 6 3 2 7 2 4 3 9 4 2 1]
3184,256,[8 4 2 1 4 2 4 3 6 7 5 4 4 2 3 1]
6108,512,[2 6 4 1 5 7 6 3 9 5 4 2 6 4 2 1]
3620,256,[8 7 2 1 2 5 7 3 5 4 3 2 4 3 2 1]
2016,128,[7 3 2 1 1 4 7 2 6 3 1 5 3 1 2 1]
3204,256,[5 3 1 2 7 4 2 4 8 5 3 2 6 1 4 1]
1484,128,[4 3 2 1 6 5 3 2 5 3 4 3 7 4 3 1]
1872,128,[7 5 3 2 6 1 5 3 5 6 3 2 4 1 4 1]
2164,256,[5 4 3 2 1 3 8 4 3 5 3 2 1 2 1 3]
4552,256,[8 6 2 1 5 4 3 2 8 6 4 3 5 4 3 1]
3248,256,[8 3 1 2 6 4 3 1 7 5 4 3 5 4 3 2]
5712,512,[4 3 1 2 6 4 3 1 7 6 5 3 9 5 2 1]
11496,1024,[10  4  3  2  1  5  8  3  5  6  4  2  4  3  2  1]
5484,512,[1 3 2 1 2 6 4 2 9 7 6 3 1 3 2 1]
4128,256,[8 1 3 2 4 3 2 1 8 5 1 3 2 6 5 1]
7144,512,[8 2 6 3 5 9 7 1 3 4 5 3 1 2 1 2]
2800,256,[8 7 1 2 4 2 5 1 3 1 3 4 2 4 2 1]
5700,512,[9 6 4 2 3 5 7 3 2 1 5 6 1 2 1 2]
5592,512,[5 3 2 1 1 5 3 2 7 6 5 3 9 5 3 1]
3248,256,[8 3 2 1 2 4 3 4 6 7 6 2 3 2 4 1]
3288,256,[8 6 5 3 3 5 7 2 2 3 5 4 1 2 1 2]
13308,1024,[ 2  4  2  1  4  5  4  2 10  4  2  3  2  9  3  1]
3140,256,[6 4 2 1 3 6 3 2 6 8 5 4 5 4 3 2]
3312,256,[7 4 2 1 6 2 3 2 8 6 2 1 5 4 1 2]
2016,128,[7 4 2 1 5 2 3 2 7 6 1 3 3 2 3 1]
5424,512,[5 3 1 2 6 4 5 1 9 6 4 2 6 5 1 3]
3660,256,[8 5 2 1 4 6 5 2 6 7 4 3 5 4 3 1]
3796,256,[8 7 4 1 5 2 3 2 3 7 2 1 2 6 1 3]
2296,256,[8 3 1 2 1 5 2 3 6 3 4 2 2 1 3 1]
2776,256,[3 1 3 1 4 3 5 2 8 6 4 3 6 5 3 2]
5408,512,[9 4 3 2 2 5 4 1 5 7 5 3 3 5 4 2]
4940,256,[8 4 2 1 4 1 3 2 8 6 5 3 5 7 4 1]
4024,256,[7 3 1 2 6 4 2 1 8 5 3 2 7 6 2 1]
2092,128,[7 4 3 1 1 3 7 5 6 4 3 2 3 1 2 1]
1392,128,[7 6 4 2 4 2 5 4 2 3 1 3 1 2 3 1]
3520,256,[8 4 3 2 1 7 2 1 7 5 4 3 4 2 1 2]
8136,512,[7 1 4 2 8 6 3 1 9 7 4 3 6 5 1 2]
3012,256,[2 3 4 2 8 7 6 4 2 3 4 3 1 2 3 1]
1408,128,[2 1 2 1 1 7 5 2 3 5 6 4 1 4 3 1]
3556,256,[7 5 2 1 1 6 4 2 6 5 8 3 5 2 4 1]
10188,1024,[10  3  2  1  1  4  3  2  5  2  5  3  4  7  4  1]
3164,256,[6 3 6 1 5 6 8 5 3 4 5 4 2 3 2 1]
3380,256,[2 6 2 1 1 7 3 2 8 5 4 3 6 4 3 1]
2608,256,[2 5 3 1 1 6 4 3 8 4 5 1 1 5 4 2]
22972,2048,[ 1  3  1  2  5  1  4  1  7  8  5  2 11  4  2  3]
6448,512,[2 1 5 2 8 4 3 4 9 3 5 2 1 2 6 1]
5276,512,[9 1 3 1 7 3 1 3 6 1 2 1 3 5 4 3]
11024,1024,[10  7  4  2  1  5  7  5  2  3  5  4  1  2  3  1]
3776,256,[7 5 3 2 3 8 6 1 2 3 7 4 1 2 3 1]
8384,512,[6 4 2 3 7 6 5 1 8 7 4 2 9 6 3 1]
4112,256,[6 4 3 2 7 5 4 1 8 6 3 2 7 4 2 1]
2096,128,[7 4 2 1 5 2 3 2 7 6 4 3 4 3 2 1]
14404,1024,[ 7  6  4  2  1  9  3  1 10  3  5  3  2  4  1  2]
13028,1024,[10  5  2  1  3  7  3  2  7  8  5  1  6  5  4  2]
1376,128,[7 3 2 1 5 4 1 2 4 3 4 3 2 6 3 1]
1956,128,[7 3 2 1 5 2 3 2 7 5 1 3 5 4 3 1]
5436,512,[1 2 4 2 4 6 3 1 7 5 4 3 9 3 2 4]
6492,256,[8 3 4 1 6 4 5 2 8 6 4 3 6 8 3 1]
6888,512,[2 3 5 2 1 9 4 3 8 7 5 2 1 4 2 1]
1716,128,[7 4 3 2 2 5 4 1 5 6 5 2 3 5 4 1]
1336,128,[5 1 3 1 1 4 7 6 4 3 1 3 3 1 2 1]
2528,256,[5 1 2 1 3 4 8 5 2 6 5 2 1 2 3 1]
3236,256,[1 8 2 1 2 1 5 4 7 5 6 3 5 2 1 2]
1052,128,[7 5 4 1 3 4 3 2 2 3 2 1 3 2 1 3]
2260,256,[3 4 3 1 1 5 8 5 5 4 1 2 3 1 2 1]
2592,256,[1 4 2 1 2 5 4 3 8 6 5 2 5 4 2 1]
2988,256,[8 4 3 2 2 1 6 4 1 4 7 3 2 1 2 1]
4808,256,[8 1 2 1 1 5 3 4 8 7 6 2 2 4 3 1]
4756,512,[2 6 3 1 1 9 6 3 4 1 3 2 1 2 4 1]
2924,256,[8 7 3 1 2 5 4 2 4 3 1 3 5 4 3 1]
13836,1024,[ 1  4  2  1  6  5  1  2  9  6  2  3 10  2  3  1]
1704,128,[4 3 2 1 6 4 3 2 7 6 5 3 4 2 4 1]
7480,512,[9 4 3 1 2 5 6 2 7 8 4 3 5 6 3 2]
1912,128,[6 4 5 4 3 5 4 2 2 7 6 5 1 3 2 1]
1700,128,[6 5 4 1 3 4 7 4 2 6 4 1 1 2 3 2]
2260,256,[2 5 1 2 1 2 3 1 2 1 6 4 8 2 3 1]
2376,256,[8 4 3 1 1 6 5 3 2 4 3 2 4 3 2 1]
2300,128,[4 3 2 1 7 5 1 2 6 7 5 1 5 4 3 2]
3124,256,[6 3 1 2 4 1 8 1 5 7 4 3 2 4 3 1]
2992,256,[3 5 2 1 5 3 4 3 7 5 3 1 8 3 4 2]
