score,max_tile,board_state
6548,512,[9 5 3 1 8 4 5 3 5 6 3 1 1 3 1 2]
6536,512,[9 5 3 1 6 7 4 2 3 6 5 3 7 4 3 1]
5900,512,[9 7 4 2 4 5 7 1 2 3 1 5 1 2 4 2]
3588,256,[8 6 5 3 5 7 6 2 2 3 5 4 1 2 3 2]
16812,1024,[ 2 10  2  1  1  2  9  6  8  7  3  2  7  5  4  3]
4076,256,[8 4 2 1 5 8 4 3 3 6 1 2 2 3 2 1]
8692,512,[9 5 2 1 8 3 5 2 5 7 4 3 2 8 2 1]
13500,1024,[10  6  3  1  8  1  4  2  6  8  5  4  2  5  3  2]
3112,256,[8 5 7 5 5 4 2 3 4 5 1 2 3 2 3 1]
8400,512,[9 8 7 6 5 7 6 3 6 5 2 1 1 2 1 2]
10576,1024,[10  1  2  1  6  3  5  2  5  7  4  3  3  5  3  1]
7516,512,[9 2 4 2 8 5 3 1 7 6 1 4 6 5 2 1]
7260,512,[9 5 3 2 7 6 4 1 8 5 2 3 5 2 1 2]
6416,512,[2 8 5 1 3 9 3 2 1 6 5 4 3 1 3 1]
12060,1024,[10  3  2  1  6  1  4  2  8  6  5  3  6  5  4  1]
11500,1024,[10  5  4  2  3  6  5  3  8  3  4  2  3  1  3  1]
12096,512,[9 5 3 1 1 6 5 2 9 8 2 1 8 4 1 2]
2580,128,[4 3 2 1 1 5 3 2 3 6 5 3 5 7 6 7]
3896,256,[8 7 6 3 1 4 5 1 2 5 7 4 1 2 1 2]
5496,512,[9 4 2 1 1 7 5 2 4 6 1 5 3 4 3 1]
4520,256,[8 1 6 5 2 5 8 3 1 3 6 2 2 1 5 1]
5932,512,[9 4 3 1 3 6 4 5 6 5 7 2 5 4 2 1]
12524,1024,[10  4  2  1  1  6  4  2  7  8  5  3  6  5  4  1]
4980,512,[9 6 3 2 3 5 6 5 2 3 4 2 1 2 3 1]
5204,256,[8 6 5 4 3 7 4 1 8 5 3 2 1 6 2 1]
13832,1024,[10  5  3  2  9  6  5  3  5  1  4  1  4  2  1  2]
2716,256,[6 4 3 1 2 6 4 2 4 8 5 1 3 2 1 4]
6728,512,[9 1 3 1 8 4 1 3 2 7 5 2 1 2 4 1]
6184,512,[9 5 4 3 7 6 5 2 2 3 7 3 1 4 2 1]
7888,512,[9 4 2 1 1 7 5 3 7 8 1 2 5 6 3 1]
7284,512,[8 4 3 2 2 7 6 3 6 9 4 2 2 1 3 1]
3340,256,[8 6 3 2 4 5 7 6 2 4 2 1 1 2 3 2]
12876,1024,[10  3  2  1  1  6  5  3  8  7  4  2  7  4  2  1]
7372,512,[9 1 2 1 8 4 1 4 7 6 4 2 6 5 2 1]
16516,1024,[10  5  3  1  9  6  5  2  7  8  4  3  6  5  2  1]
6828,512,[9 2 6 5 1 4 5 8 2 5 6 4 1 2 3 1]
6516,512,[9 6 4 3 3 4 6 8 2 3 4 2 1 2 3 1]
6936,512,[9 3 2 1 8 4 3 2 7 5 4 3 5 4 3 1]
14964,1024,[10  4  2  1  2  7  5  3  9  3  4  2  7  5  3  1]
3052,256,[8 5 3 2 4 7 2 1 2 4 6 3 1 2 1 2]
7480,512,[9 6 5 2 6 7 8 1 1 3 5 4 2 1 2 3]
2116,128,[7 3 2 1 5 1 3 2 7 5 4 3 5 4 5 1]
4180,256,[8 7 2 1 3 6 4 3 6 7 5 2 5 3 2 1]
6492,512,[9 4 2 1 5 6 3 2 8 5 4 3 4 1 2 1]
1288,128,[5 4 5 2 4 7 2 1 5 4 1 3 1 3 2 1]
5892,512,[9 5 1 3 1 7 5 2 6 5 6 1 2 1 5 2]
4496,256,[8 4 2 1 6 5 4 2 8 4 2 1 6 5 1 2]
2904,256,[8 6 5 1 2 5 3 6 5 4 1 3 4 3 2 1]
5364,256,[8 5 4 1 3 6 5 2 7 8 4 3 6 5 3 1]
5660,256,[8 5 4 1 3 8 7 2 7 6 4 3 5 3 2 1]
5704,512,[9 7 5 3 4 5 6 5 1 4 5 3 2 3 2 1]
4184,256,[8 3 2 1 1 5 3 4 4 6 8 1 2 5 3 2]
8172,512,[9 4 3 1 8 6 5 2 1 8 4 3 5 4 3 2]
3076,256,[1 3 2 1 2 4 3 2 3 5 6 3 8 1 7 4]
10476,1024,[ 6  5  3  2  3  1 10  4  4  5  7  3  2  3  2  1]
7276,512,[9 5 2 1 8 6 1 2 7 5 4 3 5 4 3 1]
1552,128,[2 1 4 2 6 2 7 1 3 5 6 3 2 1 2 1]
5400,512,[9 1 3 1 7 2 5 2 5 1 4 3 2 6 3 1]
5020,256,[8 6 4 3 3 4 7 6 2 3 8 3 1 2 3 1]
3264,256,[1 7 1 2 5 4 2 3 1 6 5 1 8 5 4 2]
3512,256,[7 4 2 1 4 2 7 2 5 4 3 1 3 1 8 2]
15068,1024,[10  4  2  1  2  7  4  3  7  9  5  2  2  6  2  1]
27292,2048,[ 7  1  3  1  8  3  5  3  9  5  3  1 11  6  1  2]
2848,256,[7 4 2 1 8 2 3 2 4 5 4 1 2 4 3 2]
16756,1024,[10  4  2  1  1  9  4  3  8  7  6  2  7  4  3  1]
1124,64,[6 3 5 1 1 5 4 2 5 4 2 1 3 1 3 6]
7096,512,[9 6 4 2 5 8 7 4 2 3 4 2 1 2 3 1]
7564,512,[9 5 3 1 8 7 4 2 4 6 5 1 6 5 3 2]
7420,512,[9 7 6 5 4 6 8 4 2 3 4 3 1 2 1 2]
16888,1024,[10  5  3  1  1  9  6  3  8  7  4  1  7  5  1  2]
3896,256,[7 8 7 5 2 5 6 3 1 3 4 1 2 1 3 2]
6752,512,[8 4 3 2 2 3 6 5 6 9 3 2 1 2 5 1]
16216,1024,[10  4  3  2  8  5  4  1  9  6  3  2  7  5  2  1]
7484,512,[9 3 2 1 8 5 3 2 7 6 4 3 6 5 3 1]
2648,256,[8 3 5 3 3 1 6 2 2 3 5 6 1 2 3 2]
2184,128,[7 5 3 2 1 3 6 4 7 2 4 3 2 5 1 2]
3692,256,[8 7 6 1 3 6 2 5 2 4 6 3 4 3 2 1]
5620,512,[9 2 1 2 6 3 4 1 7 5 1 3 6 4 3 1]
7748,512,[9 3 1 2 8 7 2 3 7 5 3 2 6 4 2 1]
14592,1024,[10  4  2  1  9  7  3  2  3  6  4  1  6  4  2  3]
7500,512,[9 3 2 1 2 6 4 2 7 8 5 3 6 5 4 2]
14104,1024,[ 3 10  2  1  9  1  4  2  7  5  1  3  2  3  2  5]
2664,256,[6 3 2 1 3 6 4 2 5 4 8 1 3 2 3 2]
13472,1024,[ 2 10  1  2  1  8  2  1  8  5  4  2  7  3  2  1]
16264,1024,[10  2  1  2  9  5  2  1  8  7  5  2  6  5  3  1]
11252,1024,[10  8  6  1  2  4  1  3  1  3  4  2  2  1  3  1]
4228,256,[8 4 2 1 3 1 4 2 8 6 5 3 5 4 3 1]
14576,1024,[ 9  5  2  1  1 10  5  2  7  6  4  1  5  4  2  3]
7816,512,[9 7 8 6 3 5 7 4 2 3 2 3 1 2 1 2]
6904,512,[1 9 6 2 7 8 3 1 3 4 1 2 2 3 2 1]
4848,512,[9 4 5 3 4 1 6 5 2 4 5 2 1 2 3 1]
14016,1024,[ 1 10  1  2  2  7  2  3  9  3  4  1  2  5  3  2]
3420,128,[7 6 7 6 4 1 6 7 3 4 5 3 1 3 2 1]
5800,512,[9 4 3 2 1 6 7 1 6 5 4 3 5 4 2 1]
6448,512,[9 1 3 1 8 5 4 2 4 6 2 1 5 4 1 3]
12476,512,[9 7 2 1 7 8 4 2 9 7 6 3 5 3 2 1]
5420,512,[9 1 4 2 4 7 5 4 2 6 4 3 1 3 2 1]
13644,1024,[10  1  4  3  2  5  9  6  3  4  1  3  1  2  3  1]
3120,256,[8 6 5 3 3 4 7 1 1 2 4 3 2 1 2 4]
9696,1024,[10  3  2  1  4  2  1  5  2  5  6  2  1  3  2  1]
5292,512,[6 3 2 1 2 5 4 3 1 3 7 2 9 1 4 1]
3732,256,[1 2 3 1 2 3 4 2 6 8 6 5 2 5 7 6]
4224,256,[8 5 3 1 7 6 1 2 6 7 4 3 5 4 3 1]
4908,512,[9 3 2 1 1 4 7 3 3 2 4 2 2 1 3 1]
14452,1024,[10  5  2  1  9  6  1  3  7  5  4  2  4  3  2  1]
2232,256,[3 4 2 1 6 8 3 4 3 4 1 2 2 1 2 1]
7408,512,[9 4 2 1 8 5 3 2 7 6 4 3 6 4 2 1]
6404,512,[9 1 3 2 1 4 8 3 4 6 4 2 2 3 5 1]
16432,1024,[10  5  3  1  9  6  4  3  8  7  6  1  1  5  4  2]
7832,512,[9 3 2 1 8 7 3 2 7 6 5 1 5 3 1 2]
1344,128,[7 3 2 1 3 1 3 2 5 4 6 4 3 1 3 2]
12136,1024,[10  8  7  4  3  4  6  1  2  3  1  5  1  2  4  1]
7264,512,[9 5 4 3 1 8 7 5 5 6 3 2 1 2 4 1]
3044,256,[8 3 1 2 1 7 6 3 4 3 5 2 3 1 3 1]
11292,1024,[10  6  5  1  5  7  4  3  7  5  3  2  1  4  2  1]
4764,512,[9 5 3 2 2 3 6 4 4 5 4 3 1 2 3 1]
7508,512,[9 4 1 2 8 5 3 1 7 6 4 2 6 5 3 1]
10980,1024,[ 7  3  2  1  1  7  3  2  3  6  4  1 10  4  1  2]
5356,512,[7 1 5 1 1 2 9 3 3 6 5 2 2 1 4 1]
3072,256,[8 5 7 1 2 3 6 4 1 2 4 3 2 3 1 2]
1120,128,[1 3 2 1 2 1 4 2 5 7 5 4 2 1 2 1]
14496,1024,[10  1  2  1  7  5  3  2  9  6  4  3  5  4  3  1]
7060,512,[2 1 3 1 4 6 7 2 3 9 5 4 8 3 2 1]
2572,256,[6 3 4 1 2 1 8 2 6 3 5 1 1 2 3 2]
5348,512,[7 2 1 3 4 1 2 1 9 4 5 3 1 6 2 1]
32324,2048,[11  1  3  1 10  5  4  2  8  6  5  3  7  5  2  1]
6392,512,[9 4 3 2 4 5 6 1 2 3 8 2 1 4 2 1]
2124,128,[2 4 3 1 3 7 5 2 4 6 4 1 7 3 1 2]
1536,128,[1 2 3 1 2 3 4 3 1 4 7 4 4 5 6 5]
8276,512,[9 3 2 1 5 7 5 3 7 8 3 2 2 7 2 1]
7192,512,[9 8 7 4 5 6 4 3 3 5 3 2 1 2 4 1]
10468,1024,[10  7  6  5  3  4  5  2  2  1  3  4  1  2  1  2]
3708,256,[8 5 2 1 2 6 5 2 6 7 6 1 2 3 2 3]
25364,2048,[11  3  2  1  9  4  1  2  7  6  3  1  3  5  4  3]
2776,256,[8 2 1 2 1 4 5 1 4 7 3 2 1 4 2 1]
6332,512,[3 1 2 1 2 9 8 2 6 5 4 3 4 3 2 1]
12184,1024,[10  3  2  1  3  5  4  3  8  7  3  1  6  5  1  2]
4728,512,[9 3 2 1 2 1 4 2 5 6 5 3 4 3 2 1]
1760,128,[6 2 5 1 2 5 4 2 7 6 2 3 4 3 1 2]
5476,512,[7 3 5 2 4 6 9 4 2 5 4 3 1 2 3 1]
16168,1024,[ 4  2  1  2  1  4  9  3  7 10  4  2  8  6  5  1]
3372,256,[1 6 4 2 3 2 5 3 8 4 6 1 1 2 7 3]
5112,256,[8 1 6 2 5 7 8 4 2 6 4 3 1 3 2 1]
5644,256,[8 4 2 1 4 6 4 2 8 7 5 3 7 4 2 1]
15976,1024,[ 9  1  2  1  8  3 10  2  2  6  5  3  7  1  2  1]
9652,1024,[ 1  3  2  1  3  4  3  2  5  6  4  1 10  4  3  2]
