score,max_tile,board_state
1520,128,[3 2 4 1 5 4 1 3 6 5 4 2 7 4 2 1]
1496,128,[7 4 2 1 2 6 5 4 5 4 3 2 4 3 2 1]
3464,256,[8 6 3 2 1 7 4 3 6 5 3 2 5 3 2 1]
6004,512,[6 3 2 1 1 9 7 2 7 4 1 3 2 5 3 1]
5608,512,[9 3 1 2 1 4 7 3 2 6 5 2 1 2 6 4]
7072,512,[3 7 2 1 1 8 6 5 9 4 3 2 4 3 2 3]
3036,256,[3 1 4 2 7 3 5 3 8 5 4 2 5 4 2 1]
3472,256,[7 6 1 2 4 1 6 1 8 5 3 2 5 4 2 1]
1716,128,[7 5 3 1 1 6 5 3 6 4 3 2 3 1 2 1]
5516,512,[5 1 2 1 6 5 3 2 9 4 1 3 4 7 5 1]
3920,256,[4 3 2 1 3 2 5 4 8 5 3 2 1 8 4 1]
3772,256,[3 8 4 2 2 5 8 1 1 4 2 3 2 1 3 2]
3268,256,[5 4 3 1 6 5 4 3 8 4 3 2 7 3 2 1]
1488,128,[2 6 5 1 5 1 4 3 7 4 3 2 4 3 2 1]
1836,128,[3 2 4 1 5 3 5 3 6 5 3 2 7 6 2 1]
4920,512,[6 4 2 1 9 3 1 3 6 5 4 2 1 4 2 1]
1472,128,[7 5 4 1 1 2 5 3 6 1 4 2 4 3 2 1]
2580,256,[3 4 3 2 5 1 5 3 6 5 3 2 8 3 2 1]
2264,128,[2 7 2 1 3 6 5 3 7 5 4 2 5 3 2 1]
2940,256,[5 3 2 1 1 7 5 3 8 5 3 2 4 3 2 1]
1436,128,[5 3 2 1 1 6 4 2 7 5 2 1 4 3 1 2]
3748,256,[5 1 2 1 7 4 3 2 8 6 1 3 1 7 2 1]
1448,128,[5 3 2 1 2 6 1 3 7 5 4 2 4 3 2 1]
2364,256,[4 2 1 2 6 3 4 1 8 5 3 2 4 3 2 1]
1772,128,[2 7 4 2 3 6 5 1 6 5 4 2 4 3 2 1]
2228,256,[1 4 3 1 3 5 4 3 8 4 3 2 5 3 2 1]
3052,256,[4 3 2 1 6 2 1 3 8 7 4 2 1 5 3 1]
1964,128,[7 6 3 1 5 2 5 3 6 5 4 2 5 4 2 1]
3196,256,[5 3 2 1 6 7 4 2 8 4 1 3 5 3 2 1]
6012,512,[5 1 4 1 7 5 1 2 9 7 4 1 5 4 1 2]
500,64,[4 3 2 1 1 6 3 4 2 1 4 1 1 3 1 2]
1984,128,[1 2 5 2 5 3 4 1 7 6 5 2 6 5 4 3]
3188,256,[5 6 4 2 7 5 2 3 8 4 1 2 4 3 2 1]
3952,256,[7 3 2 1 8 5 3 2 7 6 4 3 4 3 5 1]
1756,128,[3 6 4 1 6 2 5 3 7 4 3 2 5 3 2 1]
1688,128,[4 3 2 1 6 4 1 3 7 6 3 2 5 4 2 1]
2332,128,[7 5 4 2 5 6 2 1 2 7 3 4 1 2 5 3]
3980,256,[6 1 3 1 8 3 1 2 7 6 4 3 3 7 3 1]
2444,256,[4 1 3 2 2 3 5 3 8 6 4 2 5 3 2 1]
5304,512,[1 2 9 2 3 6 3 1 7 5 4 3 3 2 1 2]
1400,64,[6 5 3 1 1 6 4 3 6 5 3 1 5 4 1 2]
1524,128,[7 4 3 1 3 5 4 3 6 4 3 2 5 3 2 1]
1612,128,[3 1 2 1 6 4 5 2 7 5 4 3 5 4 3 1]
2724,256,[1 5 4 1 4 6 5 3 8 5 3 2 5 4 2 1]
1536,128,[7 5 2 1 6 1 5 2 5 4 2 1 4 2 1 2]
5184,512,[5 3 2 1 1 7 5 3 9 4 3 2 4 3 2 1]
2268,256,[3 2 3 2 5 1 4 3 8 5 3 2 5 4 2 1]
5268,512,[1 4 6 2 6 5 4 3 9 4 3 2 6 3 2 1]
2864,256,[4 1 2 1 7 5 3 2 8 4 2 1 5 3 1 2]
5804,512,[6 5 4 1 9 4 1 3 6 7 4 2 5 3 2 1]
3088,256,[7 4 3 1 8 1 4 2 6 5 2 1 4 2 1 3]
1764,128,[4 3 1 2 6 5 3 1 7 6 4 3 5 3 2 1]
3888,256,[2 7 5 2 7 5 3 1 8 6 4 3 1 2 3 2]
5412,512,[5 6 3 1 7 5 2 3 9 3 1 2 4 1 3 1]
2168,256,[5 3 2 1 8 5 4 3 4 1 3 2 1 3 2 1]
5464,512,[9 4 3 1 7 6 4 3 5 4 3 2 4 3 2 1]
3364,256,[8 6 4 3 2 7 3 1 5 6 1 2 1 4 3 1]
2852,256,[3 7 5 2 1 5 2 1 8 4 1 2 4 3 2 1]
2372,128,[7 2 3 2 6 5 2 3 7 6 4 2 4 3 2 1]
640,64,[2 3 2 1 6 4 5 4 2 3 2 3 1 4 3 2]
5436,512,[1 6 3 2 5 1 4 3 9 5 2 1 7 4 3 2]
3316,256,[5 3 2 1 7 4 3 2 8 6 5 3 3 5 4 1]
7948,512,[9 4 2 1 7 6 3 2 8 7 5 3 5 4 3 1]
2220,128,[7 6 4 3 6 1 7 2 4 3 2 1 1 2 1 3]
2044,128,[7 3 4 2 2 7 2 1 6 5 1 3 4 3 2 1]
5208,512,[2 4 2 1 1 9 6 3 7 3 4 2 4 1 2 1]
4936,512,[1 4 3 1 5 6 5 3 9 5 3 2 5 3 2 1]
1624,128,[6 2 1 2 7 3 2 3 6 4 3 2 3 5 4 1]
8000,512,[7 4 2 1 9 5 3 2 8 6 5 3 7 5 3 1]
1536,128,[4 3 2 1 5 6 5 2 7 5 2 1 4 2 1 2]
3272,256,[8 6 3 1 5 4 1 3 7 5 3 1 5 2 1 2]
2544,256,[3 1 4 1 6 3 5 2 8 5 3 1 5 3 1 3]
2884,256,[2 4 2 1 8 5 7 3 5 4 2 1 3 2 1 2]
10408,1024,[10  5  4  3  7  4  2  1  3  6  4  2  2  4  2  1]
2988,256,[8 3 4 1 2 7 3 2 6 4 2 1 4 2 1 3]
2056,256,[4 1 2 1 1 5 4 3 8 4 1 2 4 1 2 1]
5644,512,[5 3 2 1 7 4 1 3 9 6 4 2 6 4 3 1]
2068,128,[4 3 2 1 6 7 4 3 7 2 3 2 5 3 2 1]
3212,256,[4 7 3 1 6 5 4 3 8 4 3 2 5 3 2 1]
1488,128,[5 1 3 2 6 4 2 4 7 5 3 2 4 3 2 1]
3268,256,[6 1 3 1 8 2 1 2 7 5 2 1 2 6 1 3]
2588,128,[6 7 2 1 4 6 4 3 7 4 3 2 6 1 2 1]
3472,256,[6 5 2 1 7 6 4 3 8 4 3 2 5 3 2 1]
5788,512,[4 3 2 1 9 4 5 2 7 6 4 3 6 5 3 1]
6084,512,[9 5 2 1 8 4 3 2 4 2 1 3 3 4 2 1]
660,64,[2 1 4 1 5 3 1 2 6 5 2 1 4 3 1 3]
4484,256,[7 3 2 1 8 7 5 2 7 5 4 3 5 4 3 1]
7508,512,[1 4 3 2 9 6 4 1 8 7 5 3 6 5 4 1]
5512,512,[7 4 3 1 9 5 4 3 5 6 3 2 4 3 2 1]
3008,256,[4 1 4 1 7 2 1 2 8 6 3 4 3 4 2 1]
1888,128,[6 5 3 1 1 7 4 3 6 5 3 2 5 4 2 1]
3792,256,[6 5 2 1 7 6 4 3 8 5 3 2 6 3 2 1]
4876,512,[3 6 3 1 6 3 1 3 9 1 4 2 5 3 2 1]
3772,256,[1 8 6 1 2 7 5 2 7 4 2 1 4 3 1 3]
3368,256,[5 3 2 1 1 7 3 4 2 8 6 2 6 4 2 1]
3436,256,[5 4 5 1 7 6 4 3 8 5 3 2 5 4 2 1]
7036,512,[8 1 2 1 9 4 1 2 7 5 4 3 6 4 1 2]
5800,512,[1 7 3 1 5 6 5 3 9 5 3 2 6 4 2 1]
740,64,[5 2 4 1 1 6 3 2 5 4 1 3 4 3 2 1]
3280,256,[8 5 2 1 2 7 5 3 6 4 3 2 3 1 5 1]
2444,256,[3 1 2 1 5 3 1 3 6 4 3 2 8 5 4 1]
12204,1024,[10  4  2  1  8  5  4  3  7  4  5  2  2  6  2  1]
4764,512,[1 4 2 1 3 1 4 3 9 6 3 2 6 3 2 1]
1472,128,[7 5 4 2 1 4 6 3 3 5 3 2 2 1 4 1]
5044,512,[2 6 5 1 6 5 4 3 9 4 3 2 4 3 2 1]
7668,512,[9 3 2 1 8 4 1 3 7 6 3 2 2 7 4 1]
2012,128,[7 1 2 1 1 6 1 3 7 5 3 2 4 3 2 1]
5004,512,[9 4 3 2 3 6 5 3 6 1 3 2 5 3 2 1]
1984,128,[5 3 2 1 1 4 6 2 7 6 4 3 6 4 3 2]
3340,256,[4 2 4 2 7 6 5 1 8 5 4 2 5 3 2 1]
1772,128,[7 5 3 1 4 6 5 3 6 1 3 2 4 3 2 1]
1240,128,[3 4 3 2 4 5 4 3 7 4 3 2 5 3 2 1]
2748,128,[6 7 6 2 1 6 4 3 7 5 3 2 5 3 2 1]
5516,512,[9 3 1 3 7 5 3 2 5 2 5 1 3 6 3 2]
4036,256,[5 4 5 1 7 6 4 3 8 7 3 2 5 1 2 1]
3904,256,[7 3 2 1 8 6 5 3 5 7 4 2 1 4 3 1]
4356,256,[5 4 2 1 7 6 3 2 8 7 5 3 6 5 4 1]
5796,512,[9 5 2 1 7 6 4 3 6 5 3 2 5 1 2 1]
2168,256,[4 2 1 3 8 4 3 2 5 3 4 1 1 2 5 3]
2596,256,[8 4 6 3 3 6 2 1 1 3 5 3 2 1 3 2]
1788,128,[2 7 3 1 1 6 5 3 6 5 3 2 5 3 2 1]
4140,256,[7 5 3 1 8 6 5 3 7 5 4 2 5 3 2 1]
1484,128,[4 3 1 2 7 5 2 3 6 4 3 2 3 5 4 1]
5464,512,[1 7 4 2 2 6 5 3 9 4 3 2 5 3 2 1]
4152,256,[6 4 2 1 7 6 4 3 8 5 3 2 7 4 2 1]
3208,256,[8 4 3 2 6 7 5 3 5 4 3 2 1 3 2 1]
1788,128,[6 4 3 2 2 6 5 3 7 5 4 2 4 3 2 1]
2652,256,[3 1 4 1 6 5 3 2 8 6 1 3 4 3 2 1]
424,32,[5 3 2 1 1 5 4 3 4 3 1 2 2 4 2 1]
3312,256,[5 1 4 1 7 3 5 2 8 6 4 1 4 5 1 2]
1160,128,[5 3 2 1 7 2 4 3 5 4 3 2 1 3 2 1]
3476,256,[5 4 2 1 8 6 3 2 7 5 4 1 1 6 3 2]
6068,512,[6 4 3 1 9 5 4 2 7 6 5 3 6 3 2 1]
9144,512,[8 4 3 2 9 6 5 3 8 7 4 2 3 6 2 1]
3352,256,[8 3 2 1 7 6 4 2 6 4 2 1 2 1 5 2]
608,64,[6 3 1 4 5 1 3 2 2 3 2 1 3 4 3 2]
3560,256,[7 6 3 1 4 8 5 3 6 5 3 2 5 3 2 1]
3192,256,[5 4 2 1 2 7 3 2 1 6 5 3 8 4 2 1]
1996,128,[6 5 2 1 7 6 4 3 6 4 3 2 4 3 2 1]
2736,128,[5 7 6 2 3 6 4 1 7 5 3 2 1 3 6 1]
1884,128,[6 5 3 1 1 6 4 3 7 5 3 2 5 4 2 1]
3144,256,[8 4 3 1 7 2 4 3 2 6 5 2 4 3 2 1]
