score,max_tile,board_state
3468,256,[8 6 4 2 3 7 6 4 4 5 4 3 1 3 2 1]
5976,512,[9 6 5 3 6 7 2 5 4 2 6 2 2 1 2 1]
1512,128,[7 6 5 2 2 5 3 5 1 2 4 3 3 1 2 1]
5576,512,[9 2 6 1 5 6 4 2 4 2 1 7 2 1 2 1]
1392,128,[1 2 1 2 2 1 3 4 4 2 4 6 2 4 5 7]
12164,1024,[10  5  2  1  8  6  3  2  1  7  5  1  4  3  1  2]
3828,256,[8 1 5 1 2 4 7 3 7 6 4 2 2 4 3 1]
8280,512,[1 3 2 1 4 6 4 2 5 7 5 4 9 8 7 6]
5372,512,[9 7 6 4 3 4 5 3 2 3 4 2 1 2 3 1]
7100,512,[6 3 2 1 7 4 3 2 8 5 4 1 9 4 3 2]
704,64,[2 1 2 1 1 2 3 2 2 4 1 3 5 6 5 4]
5752,512,[1 3 2 1 3 4 3 2 7 5 6 3 9 6 5 4]
3832,256,[8 4 2 4 1 7 1 3 7 6 3 2 5 3 4 1]
7420,512,[9 7 6 3 1 5 1 8 6 4 3 2 2 5 2 1]
7156,512,[2 3 2 1 3 4 5 3 4 6 3 1 8 7 9 4]
3264,256,[8 6 5 3 3 7 4 2 4 5 3 1 2 4 1 2]
7332,512,[9 6 3 1 4 8 5 2 5 7 4 3 2 5 3 2]
9076,512,[9 6 8 3 3 8 7 1 2 6 5 3 1 2 3 2]
10376,1024,[10  4  5  4  3  6  7  2  2  3  4  1  1  2  1  3]
4016,256,[1 3 2 1 5 7 5 2 7 6 4 3 8 5 3 1]
12560,1024,[ 1  3  1  2  7 10  4  3  1  7  8  4  3  4  5  2]
5276,512,[9 5 7 6 2 3 1 3 3 4 3 2 2 1 2 1]
7372,512,[3 6 3 2 4 7 4 3 1 9 6 2 8 5 3 1]
8348,512,[9 6 2 1 2 8 4 3 8 6 5 2 1 3 4 1]
3548,256,[8 6 2 1 3 7 1 3 6 5 4 1 5 3 5 2]
12960,1024,[10  3  2  1  3  7  4  2  7  8  5  3  6  5  4  1]
3092,256,[1 3 2 1 2 4 3 2 3 1 5 3 8 7 6 4]
7568,512,[1 4 6 5 7 8 9 3 5 6 5 2 1 3 2 1]
16532,1024,[10  5  2  1  9  6  4  3  8  7  5  2  6  5  2  1]
7336,512,[9 3 4 1 1 8 5 3 7 4 6 2 6 1 2 1]
3496,256,[8 5 4 2 3 6 5 1 6 7 4 3 4 3 2 1]
6568,512,[1 9 7 3 2 8 2 1 1 2 1 3 3 1 2 1]
5996,512,[9 4 2 1 3 7 5 2 7 5 4 3 5 4 3 2]
6164,512,[9 5 4 1 5 3 8 3 3 4 1 2 2 3 2 1]
7216,512,[9 3 5 4 6 7 8 3 4 5 4 2 1 2 3 1]
13560,1024,[ 9  2  6  3  3  5  3  2  1  4  2  1  2 10  1  2]
1780,128,[7 1 2 3 1 4 3 4 4 5 7 2 3 1 2 1]
11316,1024,[ 1  3  2  1  2  5  3  2  1  2  6  4  8 10  4  2]
3500,256,[8 6 5 3 5 7 4 1 1 4 3 6 2 1 2 1]
11904,1024,[10  3  2  1  8  4  1  3  7  5  3  2  5  3  2  1]
21748,2048,[ 1  4  2  1  2  7  3  2  5  6  4  3 11  1  6  1]
16208,1024,[ 5  4  3  2  8  6  5  3  9  7  4  2 10  3  2  1]
7232,512,[9 2 7 5 5 8 6 3 2 5 4 2 1 2 3 1]
14100,1024,[ 1  3  2  1  6  5  6  3  9 10  5  2  5  4  3  1]
4480,256,[8 5 4 3 2 6 5 2 8 4 3 1 2 1 6 2]
4164,256,[1 3 2 1 2 5 3 2 3 7 5 3 6 8 6 7]
11628,1024,[10  6  3  1  2  8  4  2  3  6  5  1  2  4  3  2]
2960,256,[8 5 4 2 1 4 7 4 4 3 5 1 1 2 1 3]
5716,512,[5 6 4 3 3 7 6 1 1 5 9 4 2 1 2 1]
5864,512,[4 3 2 1 5 6 5 3 6 7 4 2 9 5 3 1]
21012,2048,[11  3  4  2  2  6  5  4  5  4  3  2  1  5  2  1]
3552,256,[8 6 7 5 3 5 6 3 2 3 5 2 1 2 3 1]
15216,1024,[10  7  2  1  4  6  9  6  1  7  4  2  2  1  2  1]
12324,512,[9 5 4 1 8 6 2 3 9 8 3 2 1 6 2 1]
14084,1024,[ 3  2  1  2  1  4  3  1  9  7  5  2 10  4  1  4]
12392,1024,[ 6  4  2  1  2  7  6  2  8  5  3  4 10  3  1  2]
2216,128,[7 4 3 2 1 5 4 3 7 6 3 2 5 4 2 1]
7352,512,[5 4 3 1 7 6 5 3 8 5 4 2 9 4 3 1]
1472,128,[1 2 3 1 7 5 4 2 4 6 2 1 1 5 1 4]
3444,256,[8 7 6 4 4 6 1 3 3 4 5 4 2 3 2 1]
8056,512,[9 6 2 1 6 8 3 2 7 6 5 3 6 5 4 1]
10676,512,[9 4 3 2 1 6 5 3 9 8 4 2 4 6 3 1]
4948,256,[8 5 4 2 7 6 2 1 8 5 4 2 4 3 2 1]
3728,256,[4 3 2 1 5 6 4 3 6 8 6 2 1 7 4 1]
7124,512,[1 3 2 1 4 5 8 2 1 4 7 4 9 6 4 1]
7064,512,[4 2 1 3 2 5 8 4 9 7 5 3 5 2 4 1]
4072,256,[8 2 7 5 3 5 6 4 5 7 4 3 3 2 3 1]
6516,512,[9 6 5 4 4 5 8 1 3 1 4 3 1 2 3 1]
4480,512,[9 3 1 2 1 5 2 3 5 3 4 2 3 5 3 1]
1428,128,[2 3 2 3 1 7 4 5 5 4 6 2 1 3 2 1]
7276,512,[1 3 2 1 5 6 3 2 8 7 5 1 9 5 4 3]
3992,256,[7 4 2 1 2 6 4 2 8 7 3 1 1 3 6 2]
4212,256,[7 5 3 2 1 6 5 3 7 8 4 2 1 6 3 1]
1328,128,[4 3 2 1 1 4 3 2 6 3 5 3 7 1 2 1]
4204,256,[8 7 1 2 3 6 4 3 6 7 5 1 5 2 3 2]
4228,256,[8 6 3 2 2 8 4 3 1 4 6 2 2 1 2 1]
23580,2048,[ 3  6  2  1  1  7  4  2  8  6  5  3 11  5  3  1]
13616,1024,[10  1  5  2  4  3  2  1  6  4  3  2  1  3  9  1]
6204,512,[3 2 1 2 6 3 2 7 7 6 3 2 9 3 2 1]
5500,512,[9 4 3 2 6 5 7 3 4 1 4 2 3 5 2 1]
5676,512,[9 1 3 2 2 3 5 3 7 1 7 2 1 3 2 1]
8720,512,[1 3 2 1 5 8 3 2 8 7 5 3 9 5 4 1]
12580,1024,[10  5  4  2  1  8  5  3  7  6  4  2  6  5  2  1]
12484,1024,[10  6  5  4  2  7  4  3  6  8  3  1  1  5  1  2]
10668,1024,[ 5  4  3  2  2 10  4  3  7  6  5  2  5  4  2  1]
7096,512,[9 4 3 1 3 8 4 2 2 7 6 1 5 3 4 2]
11556,1024,[ 5  4  2  1  6  3  5  3  8  4  3  2 10  3  2  1]
14440,1024,[ 2  3  2  1  5  4  3  2  3  6  4  1 10  9  1  7]
7852,512,[8 5 4 1 2 7 6 3 7 9 4 2 2 4 2 1]
4044,256,[1 2 5 2 8 3 8 3 1 6 4 2 3 4 3 1]
6940,512,[3 9 4 1 1 7 8 2 3 6 3 1 2 4 1 2]
5408,512,[1 2 1 2 3 4 2 1 2 5 6 2 9 7 5 3]
1416,128,[1 3 2 1 3 5 3 2 5 1 4 3 6 7 2 1]
3932,256,[8 7 5 3 3 6 7 1 1 4 3 5 2 1 2 4]
16408,1024,[10  4  3  2  1  9  6  3  8  7  4  2  1  6  5  1]
11336,1024,[10  6  3  1  1  4  2  3  2  5  8  2  1  4  2  1]
11188,512,[9 4 2 1 1 7 5 3 8 9 4 2 6 5 3 1]
8364,512,[1 7 2 1 9 8 5 3 7 5 7 2 4 3 4 1]
5164,512,[9 5 3 2 1 4 1 3 7 5 2 1 4 3 4 2]
7080,512,[8 2 1 2 3 5 2 1 4 6 7 4 9 4 2 1]
5808,512,[9 1 4 3 2 7 5 1 7 4 3 2 4 3 2 1]
3628,256,[8 4 3 2 7 5 4 3 3 7 5 2 2 1 3 1]
6808,512,[9 5 3 5 5 8 6 4 6 3 2 1 1 2 1 3]
10976,1024,[10  6  3  1  4  3  6  2  6  7  5  1  4  2  1  2]
7192,512,[9 4 2 1 6 5 3 2 1 8 4 1 2 7 5 2]
12392,1024,[ 1  2  1  2  4  3  5  3  6  8  4  1 10  7  6  3]
16612,1024,[10  3  1  2  9  5  2  3  8  7  5  2  7  4  3  1]
3188,256,[2 3 5 1 1 7 1 4 6 8 4 5 2 3 2 1]
16852,1024,[10  4  3  2  9  7  2  3  8  6  5  2  7  4  2  1]
1808,128,[7 4 3 2 1 7 4 1 4 5 3 2 1 3 2 1]
12076,1024,[10  5  3  1  3  7  5  2  6  8  4  1  1  3  1  2]
13704,1024,[ 4  3  2  1  5  9  5  2  1  6  4  3 10  4  2  1]
7352,512,[9 5 3 1 7 6 5 2 8 5 2 1 5 4 1 2]
3872,256,[1 3 2 1 2 5 3 2 3 6 5 3 4 7 8 7]
6840,512,[9 3 2 1 4 1 3 2 5 8 5 3 2 7 4 1]
12620,1024,[10  5  4  1  1  6  5  3  8  7  3  2  6  5  2  1]
16416,1024,[10  5  3  2  8  6  4  3  7  9  5  2  5  4  3  1]
12152,1024,[10  4  3  2  7  6  5  1  4  8  4  2  1  4  2  1]
12136,1024,[10  6  5  3  3  7  8  1  2  4  5  3  1  2  4  1]
5356,512,[9 6 3 2 4 7 4 1 3 5 3 2 1 4 2 1]
1788,128,[6 4 5 3 4 5 7 1 2 3 6 3 1 4 1 2]
7256,512,[9 4 3 1 8 6 5 3 7 5 4 2 4 3 2 1]
8824,512,[7 4 5 1 8 6 1 3 9 7 3 2 7 6 2 1]
4380,256,[8 6 8 4 3 4 6 3 1 3 5 2 2 1 2 1]
13640,1024,[ 9  1  6  2  3  2 10  1  4  5  2  3  3  2  1  5]
15140,1024,[ 2  3  2  1  3  1  3  2  1  4  5  3 10  9  8  5]
7216,512,[3 5 2 1 7 6 3 2 8 5 4 1 9 4 2 3]
8180,512,[9 8 6 7 6 7 5 4 2 5 2 1 1 2 3 2]
3436,256,[1 5 2 1 3 1 4 2 8 7 6 3 1 6 5 1]
7236,512,[4 5 4 3 3 7 6 4 2 8 5 2 1 9 2 1]
2996,256,[8 3 2 1 5 2 5 2 4 5 7 3 2 1 4 1]
3212,256,[1 2 4 1 5 6 7 2 3 1 3 5 8 3 4 3]
12588,1024,[10  5  4  2  2  6  5  1  8  7  3  2  6  5  2  1]
3532,256,[8 7 1 2 2 5 2 1 5 3 7 3 2 1 3 1]
10572,1024,[ 4  3  2  1  2  4  3  2  6  7  4  3 10  3  6  1]
15076,1024,[ 4  3  2  1  8  2  3  2  9  4  5  3 10  3  2  1]
4508,512,[1 2 4 1 2 3 1 2 3 6 3 5 2 9 2 1]
2500,256,[1 4 2 1 2 5 4 2 8 4 6 4 1 3 5 2]
1356,128,[1 3 2 1 2 4 3 2 3 5 6 3 4 1 4 7]
16396,1024,[10  6  5  2  9  7  3  1  1  8  5  2  3  6  2  1]
7576,512,[1 2 3 2 3 5 4 1 5 6 5 4 9 7 8 6]
16276,1024,[10  5  4  1  1  6  5  3  8  9  4  2  7  3  2  1]
3644,256,[1 2 3 2 3 5 4 3 4 6 5 4 8 7 6 5]
5008,256,[8 6 2 1 1 7 3 2 8 6 2 1 2 5 3 2]
4084,256,[5 3 2 1 1 7 6 3 2 1 8 4 1 6 7 1]
13896,1024,[ 3  6  2  1  2 10  4  3  9  4  6  1  3  2  5  2]
16492,1024,[ 5  6  2  1  7  8  5  2  9  6  4  3 10  4  3  1]
