score,max_tile,board_state
7292,512,[9 6 3 2 2 8 6 3 7 5 2 1 1 4 3 2]
7588,512,[9 5 3 1 7 6 4 3 6 8 5 1 1 5 3 2]
4608,256,[2 3 2 1 5 4 5 2 6 5 4 1 8 6 8 4]
6948,512,[1 2 3 1 2 3 5 2 4 8 4 3 9 7 5 4]
2600,256,[8 6 4 2 1 4 6 4 4 3 4 2 3 1 2 1]
2584,256,[8 5 4 3 2 3 6 5 4 5 3 2 1 3 2 1]
6636,512,[5 4 5 1 2 5 4 3 9 8 3 6 4 3 2 1]
2816,256,[8 3 2 1 2 5 4 2 4 7 2 1 2 3 4 2]
4948,256,[6 4 3 1 1 8 5 3 8 7 4 2 3 2 5 1]
7524,512,[9 4 3 1 6 5 4 2 8 7 5 3 4 6 1 2]
7132,512,[9 6 1 2 4 8 2 1 7 5 3 2 4 3 4 1]
5412,512,[9 5 2 1 2 7 5 3 4 6 3 2 3 1 4 1]
12744,1024,[ 7  4  3  2  8 10  2  1  7  6  4  2  2  3  2  1]
9664,512,[9 3 2 1 6 5 3 2 9 6 4 1 7 5 1 3]
7728,512,[9 5 2 1 8 7 3 2 7 5 4 1 5 4 1 2]
17084,1024,[10  3  5  1  9  6  1  3  8  7  2  4  7  6  3  1]
2136,128,[7 4 3 1 2 5 4 3 6 7 3 2 4 3 2 1]
5736,512,[1 2 1 3 2 4 6 5 5 7 3 1 9 6 4 3]
10804,1024,[ 1  3  1  2  2  4  5  1  6  7  4  2 10  6  5  3]
4020,256,[7 4 3 2 5 7 6 5 2 8 5 3 1 2 3 2]
4620,512,[1 3 2 1 2 6 3 4 3 4 5 1 9 3 2 3]
1564,128,[4 1 2 1 2 5 3 2 5 6 5 3 7 1 4 1]
5360,512,[4 3 2 1 1 4 5 2 6 1 3 1 9 7 4 3]
4816,512,[9 5 3 2 1 2 6 5 5 4 3 2 4 3 2 1]
5052,256,[8 4 2 1 6 3 1 3 7 8 3 2 4 2 6 1]
2732,256,[5 4 2 1 6 5 3 2 8 4 2 1 6 2 1 3]
6264,512,[9 8 5 4 4 5 4 3 2 4 3 2 1 3 2 1]
7436,512,[9 4 3 1 1 8 4 3 6 7 6 2 5 4 2 1]
6928,512,[9 7 6 3 3 8 3 1 2 3 4 3 1 4 2 1]
7188,512,[1 4 3 2 2 5 4 3 9 8 7 2 2 6 5 1]
7392,512,[9 3 4 1 1 5 6 2 4 8 4 3 7 6 2 1]
3492,256,[8 7 6 5 5 6 4 3 2 4 3 2 1 2 1 3]
7164,512,[5 3 1 2 6 5 4 1 8 7 3 2 9 4 2 1]
3400,256,[6 3 2 1 7 1 5 3 8 6 1 2 1 5 3 1]
10104,1024,[10  4  3  2  7  3  4  1  2  1  5  3  1  4  2  1]
12184,1024,[10  3  2  1  1  7  5  3  6  8  4  1  3  5  1  2]
3388,256,[8 3 2 1 6 4 3 2 7 5 6 3 3 4 3 1]
3164,256,[8 3 6 4 5 7 1 3 2 3 5 2 1 2 1 3]
7388,512,[9 2 4 2 8 5 3 1 7 6 4 3 6 4 2 1]
6820,512,[5 4 3 1 9 3 7 4 2 8 4 3 1 4 2 1]
5572,512,[9 3 1 2 7 4 5 1 6 5 3 2 5 4 2 1]
7856,512,[7 2 3 1 1 6 5 3 8 7 3 2 9 5 2 1]
10040,1024,[10  3  2  1  3  2  1  4  4  3  7  1  2  1  5  2]
15644,1024,[ 6  5  2  1  7  6  4  3  9  7  5  1 10  5  4  2]
7836,512,[9 1 2 4 5 4 5 1 8 7 3 2 7 6 2 1]
3432,256,[1 2 3 1 2 7 5 2 4 8 6 4 6 4 3 2]
3416,256,[8 7 6 4 4 6 4 2 3 5 3 1 1 2 1 2]
3576,256,[7 2 3 1 3 8 5 2 7 4 2 1 1 2 5 2]
12952,1024,[10  5  3  2  8  7  4  3  7  5  3  2  6  4  2  1]
5504,512,[1 2 3 4 2 3 5 2 3 6 4 3 9 7 5 4]
7520,512,[9 3 2 1 6 4 5 3 8 6 3 4 7 5 2 1]
4592,512,[2 4 3 2 6 9 4 5 3 1 2 1 1 2 1 3]
4076,256,[1 2 1 2 2 3 2 1 3 4 8 4 8 6 5 3]
12536,1024,[ 6  4  3  2  1  8  5  3 10  7  4  2  6  5  3  1]
10896,1024,[10  3  2  1  1  5  1  3  6  7  4  2  5  6  5  1]
5608,512,[9 6 2 1 5 7 4 2 6 4 3 1 2 1 2 3]
15876,1024,[ 1  6  5  1  8  5  3  2  9  6  4  3 10  5  3  2]
5636,512,[7 4 3 1 6 3 1 2 9 6 4 3 5 3 2 1]
3404,256,[8 3 1 2 4 6 5 3 6 7 4 2 4 2 3 1]
5996,512,[1 6 2 1 7 5 3 2 9 6 4 3 6 5 3 2]
5964,512,[7 5 4 1 5 7 5 2 9 4 3 1 1 2 1 2]
7920,512,[2 7 6 4 1 8 2 3 9 6 1 2 1 7 2 1]
21328,2048,[ 2  3  2  1  4  6  3  2  2  7  4  3 11  3  2  1]
4876,256,[8 7 4 3 1 4 6 8 2 5 4 3 1 4 2 1]
14492,1024,[ 1  5  3  1  2  7  6  2  4  9  5  4 10  4  3  1]
7076,512,[1 2 9 1 2 7 8 2 3 6 3 1 4 3 5 4]
4444,256,[8 5 4 1 5 6 5 3 3 8 4 2 5 4 3 1]
14716,1024,[ 1  2  4  2  2  6  5  3  9  7  6  2 10  5  4  3]
2360,256,[8 6 2 1 3 4 5 2 4 3 1 3 3 2 4 1]
12148,512,[9 4 3 2 8 1 4 1 9 6 5 2 8 5 3 1]
11996,1024,[ 2  4  1  2  3  7  3  1  8  3  4  3 10  6  3  2]
16112,1024,[ 1  5  2  1  2  8  7  2  9  6  4  3 10  4  3  1]
12468,1024,[10  3  2  1  8  5  3  2  7  6  4  3  6  5  3  1]
7428,512,[9 3 1 2 8 5 2 3 7 6 4 2 6 5 3 1]
11564,1024,[ 1  3  2  1  6  2  4  3  8  6  5  2  1 10  2  1]
5304,256,[8 5 3 2 1 6 4 3 8 7 5 2 6 5 3 1]
3040,256,[8 4 2 1 3 1 6 2 4 7 4 3 3 4 2 1]
6448,512,[8 6 3 1 1 2 5 2 5 9 4 3 2 4 3 1]
5280,512,[1 7 5 2 4 9 4 3 2 6 1 2 1 3 2 1]
5648,256,[8 4 2 1 7 5 1 3 8 6 4 2 7 5 3 1]
3400,256,[1 2 3 1 2 4 5 2 4 6 4 1 8 7 6 4]
7548,512,[9 6 5 2 6 7 4 3 5 2 1 2 8 5 2 1]
3060,256,[1 2 3 4 2 4 7 1 8 5 6 3 1 2 3 1]
4156,256,[8 6 2 1 3 7 5 3 6 5 1 2 7 4 3 1]
15004,1024,[ 7  4  3  2  1  6  2  3  9  7  4  2 10  4  2  1]
4180,256,[8 5 2 1 2 6 4 2 8 5 1 3 4 3 2 1]
9972,1024,[10  3  2  1  5  6  3  2  4  3  4  3  2  6  3  2]
7940,512,[7 5 1 2 1 7 4 1 8 6 5 2 9 3 4 1]
14244,1024,[ 1  2  3  1  2  7  5  2 10  9  3  1  1  2  6  2]
17112,1024,[10  5  3  1  9  6  5  2  8  7  3  4  7  6  2  1]
1316,128,[1 2 1 3 4 3 2 1 1 7 6 3 3 4 5 1]
3308,256,[8 5 4 1 3 6 5 3 5 7 3 2 4 3 2 1]
14592,1024,[ 5  3  2  1  6  4  3  2  7  5  4  3  9 10  5  1]
7732,512,[9 6 2 1 3 8 1 2 7 6 5 1 6 5 4 2]
3020,256,[8 1 2 1 6 2 4 3 7 1 5 2 1 3 2 1]
1736,128,[7 3 4 2 3 6 5 3 2 3 6 2 1 5 3 1]
1416,128,[7 4 3 1 4 5 4 3 2 6 3 2 1 2 4 1]
10052,1024,[10  3  2  1  6  4  3  2  5  3  5  3  2  6  4  1]
15288,1024,[ 3  1  2  1  8  6  3  2  9  5  1  3 10  3  2  1]
16224,1024,[ 4  1  2  1  8  6  4  3  9  7  1  2 10  6  3  1]
7388,512,[9 6 2 1 8 5 4 2 7 4 2 1 6 2 3 2]
12552,512,[9 2 3 1 8 4 1 2 9 5 4 3 8 7 2 1]
11916,1024,[ 1  4  3  1  2  8  5  4 10  2  3  2  7  5  2  1]
7004,512,[6 5 2 1 8 6 1 3 9 5 4 2 6 1 3 1]
3368,256,[8 3 2 1 5 4 1 3 7 6 3 2 6 4 2 1]
1688,128,[7 6 5 1 1 4 3 2 5 3 2 6 3 2 1 2]
2988,256,[8 5 7 5 2 4 5 4 3 2 1 2 2 1 2 1]
5464,512,[9 7 6 1 1 3 1 5 4 5 4 2 3 4 3 1]
4812,512,[5 3 6 3 4 1 9 5 2 5 4 2 1 3 2 1]
6460,512,[1 4 3 1 3 5 4 3 2 8 6 1 9 5 4 3]
3360,256,[2 3 2 1 6 4 3 2 4 1 4 3 8 7 6 4]
7296,512,[7 6 5 1 1 8 3 2 2 9 4 3 6 2 1 2]
15420,1024,[ 1  5  3  2  2  8  6  3  9  5  4  2 10  1  3  1]
8972,512,[3 8 2 1 7 6 4 3 8 4 5 1 9 5 4 2]
16504,1024,[10  4  5  4  9  6  7  3  4  8  3  1  1  6  4  2]
9740,512,[9 5 6 2 5 9 4 1 4 6 7 2 3 1 2 1]
7124,512,[9 4 3 2 8 6 2 1 7 2 4 3 4 5 3 2]
4848,512,[5 4 3 1 2 5 4 3 6 1 5 2 9 3 2 1]
3316,256,[1 2 3 1 2 4 7 5 5 6 5 2 8 4 2 4]
12620,1024,[ 5  4  2  1  6  7  3  2  8  6  5  3 10  5  3  2]
5724,512,[9 6 3 1 1 5 4 2 7 6 1 3 5 4 2 1]
6348,512,[9 3 2 1 1 8 5 3 3 6 4 2 2 4 3 1]
7020,512,[9 3 2 1 7 5 3 2 6 3 8 1 4 2 3 2]
6124,512,[9 3 1 2 2 8 5 3 3 5 4 2 2 4 2 1]
5380,512,[1 4 1 4 2 5 6 2 4 7 2 1 9 4 3 2]
14368,1024,[ 9  6  3  1  1 10  4  2  7  4  5  1  4  3  1  2]
7036,512,[4 3 2 1 7 6 1 3 8 5 3 2 9 3 2 1]
5580,512,[1 4 2 1 2 5 4 2 4 1 5 3 9 7 6 5]
16452,1024,[ 6  4  2  1  8  5  4  2  9  7  1  3 10  6  2  1]
6120,512,[3 4 2 1 5 3 1 4 8 5 3 2 9 3 2 1]
2368,128,[7 6 4 3 1 7 5 2 6 4 2 1 2 1 4 2]
2808,128,[7 5 2 1 1 6 3 4 7 4 1 2 2 7 3 1]
2148,128,[7 4 5 2 6 7 2 1 4 5 1 2 2 3 2 1]
14348,1024,[ 2  6  2  1  7  5  4  3  9 10  3  2  4  3  2  1]
3832,256,[7 4 3 2 1 7 4 3 3 8 5 2 2 6 3 1]
5276,512,[4 3 2 1 2 4 6 2 9 3 4 7 3 2 1 2]
11944,1024,[ 3  5  4  2  6  4  5  3  8  6  4  2 10  5  2  1]
14296,1024,[10  3  1  3  1  6  4  1  7  9  3  2  4  2  4  1]
3844,256,[8 3 4 2 3 7 6 7 2 5 4 3 1 4 2 1]
3372,256,[8 4 2 4 6 7 6 2 2 3 1 3 1 2 5 2]
5052,256,[7 5 4 1 5 6 5 2 8 7 4 1 7 6 3 2]
20796,1024,[10  3  2  3  8  4  5  1 10  7  3  2  2  4  2  1]
1372,128,[7 3 2 1 1 4 3 2 6 5 4 1 3 4 3 2]
5356,512,[9 2 4 3 2 6 7 1 4 5 1 3 2 4 3 1]
2060,128,[1 2 3 1 3 4 7 2 5 7 2 3 2 6 3 2]
5252,512,[7 4 3 2 4 9 4 3 6 2 1 2 2 1 4 1]
