score,max_tile,board_state
8288,512,[9 8 7 6 6 7 6 4 2 3 4 2 1 2 3 1]
23556,2048,[11  3  2  1  6  7  4  2  4  8  5  3  2  6  4  1]
12908,1024,[10  3  1  2  7  5  3  1  8  6  4  3  7  5  3  1]
24668,2048,[11  1  2  1  3  5  4  3  2  9  6  2  1  2  4  1]
7244,512,[9 6 5 1 5 7 8 2 3 5 4 1 2 1 2 3]
16468,1024,[10  4  3  1  1  9  4  2  8  6  7  3  6  5  4  2]
4504,256,[8 6 5 2 2 8 4 3 5 6 3 2 1 2 4 1]
22148,2048,[11  1  7  4  5  7  5  3  2  3  4  5  1  2  3  4]
14860,1024,[10  4  6  5  5  9  7  4  2  4  6  2  1  2  4  1]
33856,2048,[11  5  4  2  4  6  5  3  9 10  3  2  2  4  2  1]
5804,512,[7 4 2 1 1 5 1 3 3 9 5 2 1 7 3 1]
3636,256,[7 5 3 2 5 7 4 1 4 2 3 2 8 3 2 1]
5084,512,[1 2 4 2 2 5 6 4 4 1 4 6 9 5 3 2]
5600,512,[1 3 4 3 2 4 5 4 5 6 9 7 1 2 3 5]
48092,4096,[12  4  2  1  8  7  3  2  7  6  2  3  5  4  3  1]
7332,512,[8 6 5 2 5 7 9 4 3 5 4 3 1 2 3 2]
21372,2048,[ 1  2  3  1  2  3  2  4  3  7  5  1 11  4  6  2]
13796,1024,[ 1  2  1  3  2 10  5  4  3  4  2  1  9  6  5  4]
16956,1024,[10  5  4  1  9  7  5  3  8  6  3  2  7  4  2  1]
11288,1024,[ 1 10  2  1  2  8  4  2  1  6  5  1  2  1  4  3]
16260,1024,[10  7  4  1  6  8  9  3  3  1  6  2  1  4  2  1]
11180,1024,[10  4  3  2  3  5  2  1  5  8  4  2  1  3  2  1]
15408,1024,[10  4  3  2  8  6  4  3  5  4  9  2  3  1  4  1]
37908,2048,[11  5  2  1 10  7  3  2  9  8  5  3  8  5  4  1]
32956,2048,[11  8  7  1  6  7 10  4  4  5  4  3  3  1  2  1]
17316,1024,[10  5  4  2  9  6  5  1  8  7  4  2  7  6  3  1]
14188,1024,[10  5  2  1  8  6  3  2  7  8  4  1  6  5  3  2]
7152,512,[9 2 8 6 3 4 5 7 2 3 4 5 1 2 3 1]
8212,512,[9 8 2 8 4 5 6 4 2 4 5 3 1 3 1 2]
3124,256,[7 6 4 3 4 8 5 4 1 3 4 3 2 1 3 2]
7396,512,[4 1 6 9 3 5 8 7 2 3 4 6 1 2 3 4]
30868,2048,[11  6  4  3  2  7  6  2  5 10  4  1  1  2  5  2]
7244,512,[1 2 3 1 2 4 5 3 4 6 4 1 9 8 7 5]
16384,1024,[10  4  2  1  9  6  4  3  8  7  5  2  1  6  2  1]
7324,512,[9 8 7 6 1 5 6 4 2 3 4 2 1 2 3 1]
14816,1024,[ 9  3  5  4 10  7  6  2  2  4  5  6  1  2  3  4]
3128,256,[8 7 6 4 3 4 5 3 2 3 4 2 1 2 3 1]
16232,1024,[10  4  3  1  9  5  2  3  8  6  4  2  7  5  3  1]
14848,1024,[10  6  5  4  4  7  9  3  3  6  5  2  1  2  4  1]
2028,128,[3 5 4 5 1 7 1 4 7 5 3 2 3 4 2 1]
5164,512,[4 3 2 1 2 5 4 5 3 4 7 2 9 1 3 1]
32428,2048,[11  4  1  2 10  6  3  1  8  7  4  2  6  4  3  1]
12100,512,[9 5 1 3 8 6 2 1 9 7 4 2 7 6 3 1]
5216,256,[8 4 2 3 6 5 4 1 8 7 3 2 6 5 2 1]
3408,256,[8 1 4 1 4 7 5 6 2 6 4 3 1 3 2 1]
28072,2048,[11  3  2  3  9  6  5  1  8  7  1  2  7  6  2  1]
14324,1024,[10  1  7  2  5  9  5  4  4  5  4  2  1  3  2  1]
3700,256,[1 8 4 7 4 5 7 3 2 4 5 4 1 2 3 1]
5536,512,[9 1 3 2 1 3 4 1 6 7 3 2 5 6 2 1]
16320,1024,[10  3  2  1  9  7  4  2  8  6  1  3  6  5  2  1]
7080,512,[1 3 2 1 9 8 4 2 1 7 5 3 3 6 4 2]
7432,512,[9 3 2 1 8 5 4 2 1 7 6 1 6 5 3 2]
27788,2048,[11  6  4  1  9  7  5  3  8  6  4  2  6  3  2  1]
16592,1024,[10  5  4  1  9  6  5  3  8  7  3  2  6  5  2  1]
14796,1024,[10  3  2  4  9  5  3  1  7  6  5  2  6  3  2  1]
23640,2048,[11  4  1  2  8  6  2  1  6  7  4  3  5  4  5  1]
2816,256,[8 3 1 2 7 1 3 1 4 5 4 3 2 4 3 1]
10040,1024,[ 3  2  1  3  5  3  4  1  1  7  3  2 10  3  4  1]
7492,512,[9 6 4 3 5 7 8 2 2 4 5 6 1 2 4 1]
5300,512,[9 5 3 5 3 4 7 3 2 3 4 5 1 2 3 1]
14312,1024,[10  7  5  4  9  3  1  3  3  6  4  1  1  2  1  2]
16528,1024,[10  4  1  2  9  6  5  1  8  7  3  2  6  5  2  1]
12324,1024,[ 2  3  2  1  1  2  5  2  4  5  7  4 10  8  5  6]
16908,1024,[10  5  4  3  1  9  7  2  7  8  5  1  1  2  6  2]
11880,512,[9 3 2 1 8 6 5 3 9 7 4 1 7 5 1 2]
11836,512,[9 6 5 1 8 7 3 2 9 5 2 1 3 7 3 2]
7068,512,[1 9 2 1 2 8 4 2 3 7 6 3 1 5 4 2]
9564,512,[9 5 1 2 7 6 3 1 9 5 4 2 5 4 2 3]
27608,2048,[11  8  9  6  5  7  6  4  2  4  5  3  1  2  3  2]
9596,1024,[ 2  3  2  1  1  2  4  3  2  5  6  1 10  1  4  3]
16456,1024,[10  6  2  1  2  7  5  2  8  9  3  1  2  6  5  2]
4336,256,[8 3 2 1 6 1 4 2 8 3 5 3 3 6 2 1]
31428,2048,[ 3  8  4  3  1  2 10  2 11  5  6  3  1  3  2  1]
3104,256,[8 5 3 1 1 6 4 2 7 3 2 1 1 4 3 2]
11244,1024,[ 4 10  5  3  1  7  4  1  7  5  6  3  1  2  4  1]
7088,512,[1 4 3 2 7 8 2 1 1 6 5 3 9 4 3 1]
3376,256,[8 1 6 4 3 7 5 3 2 3 6 4 1 2 3 2]
14728,1024,[ 4 10  6  5  3  9  7  6  2  3  5  2  1  2  3  1]
2644,128,[7 6 7 6 3 1 6 5 2 3 4 1 1 2 3 2]
7092,512,[1 2 4 1 2 3 6 4 3 8 5 3 9 7 1 4]
16292,1024,[10  4  2  1  9  5  1  2  8  6  5  1  7  4  3  2]
30540,2048,[11  4  2  1 10  7  4  2  5  6  2  3  1  4  1  4]
7504,512,[9 3 2 1 8 5 4 2 3 7 6 3 6 5 4 1]
11892,1024,[ 1  2  1  2  2  3  4  3  1  4  5  1 10  8  7  5]
9224,512,[1 9 3 1 2 7 4 3 3 9 6 2 2 3 4 1]
3160,256,[1 2 3 4 2 5 4 6 1 7 8 3 2 1 5 2]
14740,1024,[10  4  1  2  9  5  3  1  7  6  4  2  6  5  2  1]
12348,1024,[ 8  4  6  2  1  7  5  3  6  1  3  1 10  3  1  2]
25200,2048,[11  4  3  2  4  7  9  5  2  5  1  2  1  2  3  1]
11452,1024,[10  8  6  5  3  4  5  4  2  3  4  3  1  2  3  1]
5016,256,[8 7 8 5 4 6 5 3 1 3 4 5 2 1 3 2]
6652,512,[9 4 3 1 1 6 5 2 8 4 3 4 1 6 2 1]
7148,512,[9 6 4 3 6 8 5 1 5 6 4 2 1 5 3 1]
16204,1024,[10  4  2  1  9  5  4  2  8  6  2  3  7  5  3  2]
13284,1024,[ 7  4  2  1  6  7  4  3  8  6  5  2 10  5  3  1]
12456,1024,[ 5  4  3  2  8  5  4  1  7  6  5  3 10  5  4  1]
16448,1024,[10  3  1  2  1  8  6  1  9  7  5  3  6  5  4  2]
14832,1024,[ 9  6 10  6  4  5  3  7  3  4  5  3  1  3  2  1]
7636,512,[9 8 1 6 6 7 5 1 2 4 6 3 1 2 3 4]
9720,512,[9 7 6 5 5 6 9 2 2 1 4 3 1 3 2 1]
14396,1024,[10  3  2  1  9  5  4  3  5  7  5  2  4  5  4  1]
22552,2048,[11  3  1  3  1  8  4  1  5  6  5  2  2  4  3  1]
15348,1024,[10  3  4  2  8  6  9  1  2  3  5  3  1  2  4  2]
11476,512,[9 4 3 1 8 6 5 2 9 7 4 3 6 5 3 2]
15940,1024,[10  3  2  1  9  7  3  2  8  5  4  3  5  4  3  1]
26232,1024,[10  3  2  1  9  8  4  2 10  6  5  3  8  5  4  1]
15144,1024,[10  8  5  3  1  4  9  4  4  3  4  3  1  2  3  1]
15744,1024,[10  5  8  4  3  9  6  3  2  6  5  2  1  2  3  1]
27280,2048,[11  6  5  4  8  7  4  3  5  9  3  2  1  3  2  1]
11192,1024,[10  4  3  2  4  5  4  3  3  8  3  2  2  5  2  1]
6744,512,[9 3 6 5 5 6 4 2 4 8 3 1 3 2 1 2]
6100,512,[9 5 4 6 4 6 7 3 1 4 6 5 2 1 3 1]
27396,2048,[ 6  5  4  1  2  7  5  3  9  8  4  2 11  5  2  1]
16480,1024,[10  6  2  1  9  7  3  2  8  6  5  3  1  5  4  1]
14956,1024,[10  6  3  1  9  7  4  3  2  4  7  2  1  3  2  1]
15600,1024,[10  5  4  3  9  6  2  1  2  8  3  2  6  3  2  1]
10676,1024,[ 3  2  1  2  4  3  5  1  7  6  4  2 10  3  6  1]
13172,1024,[10  5  3  1  7  6  5  2  8  7  2  1  6  3  1  3]
16184,1024,[10  3  2  1  9  5  4  2  8  6  5  1  7  4  3  2]
4304,512,[2 3 2 1 9 4 1 4 3 5 4 3 1 2 3 2]
16176,1024,[ 1  4  3  1 10  5  7  2  9  8  5  3  2  6  1  2]
5144,256,[8 5 4 3 7 6 3 2 6 4 2 1 4 8 1 2]
13556,1024,[10  3  2  1  9  6  4  2  2  4  1  3  1  5  2  1]
24800,2048,[11  6  3  5  4  5  9  4  2  3  4  2  1  2  1  3]
15568,1024,[10  3  5  4  4  8  9  3  2  6  5  1  1  2  1  5]
2332,128,[2 4 3 1 3 6 7 4 7 5 6 2 1 3 2 1]
8092,512,[9 5 2 1 7 6 4 3 8 7 3 2 6 3 2 1]
14864,1024,[10  3  4  1  2  1  7  3  9  5  4  2  5  7  2  1]
12224,1024,[10  6  3  1  3  8  4  2  4  7  5  3  2  5  4  2]
10652,512,[9 5 4 3 8 6 5 2 9 5 4 1 4 3 1 2]
24548,2048,[11  4  2  1  2  6  5  2  3  8  4  3  8  6  1  2]
16784,1024,[10  4  3  2  8  7  4  1  9  6  3  2  7  3  2  1]
11148,1024,[ 7  6  5  4  3  4 10  1  2  3  7  4  1  4  2  1]
24032,2048,[11  4  2  1  1  6  3  2  8  7  5  3  7  5  4  2]
5900,512,[9 2 4 3 7 3 5 1 4 1 4 2 5 7 2 1]
11044,1024,[ 1  2  3  4  5  4  5  3  2  3 10  7  1  5  7  1]
28240,2048,[11  3  2  1  9  6  3  2  8  7  4  3  7  6  5  1]
14400,1024,[10  9  3  2  2  7  5  3  5  6  3  2  1  4  2  1]
13564,1024,[10  3  2  1  2  4  3  2  9  6  4  1  2  5  3  2]
23024,2048,[11  4  3  1  5  8  4  2  4  7  5  3  3  2  1  2]
7704,512,[9 6 5 1 1 7 4 3 8 6 3 2 6 3 2 1]
27504,2048,[11  3  2  1  1  9  6  2  8  7  5  3  6  5  4  1]
7136,512,[5 4 3 1 1 7 4 2 8 6 3 1 9 5 1 2]
9460,512,[9 4 1 2 4 6 5 1 9 7 3 2 5 3 2 1]
15668,1024,[10  4  3  1  9  5  1  2  8  6  2  1  6  4  3  2]
25948,2048,[ 7  6  4  1  5  9  5  3  2  6  3  2 11  5  2  1]
15732,1024,[10  4  1  2  9  5  4  1  2  8  6  2  1  6  5  1]
3572,256,[8 6 5 4 4 7 6 3 3 5 4 2 1 2 3 1]
18656,1024,[10  6  5  3  4  9  7  9  2  3  6  3  1  4  2  1]
23456,2048,[ 1  2  4  2  2  4  5  3  3  5  6  4 11  8  7  5]
